region,province,locality,zip_code,property_type,property_subtype,price,living_area,number_rooms,kitchen,kitchen_score,building_state,building_score,has_garden,has_terrace,has_pool,has_fireplace,number_facades,furnished,price_per_sqm,predicted_price,valuation_gap,valuation_gap_pct
Flanders,West Flanders,Tielt,8700,APARTMENT,APARTMENT,205000.0,112.0,3.0,NOT_INSTALLED,0,GOOD,3.0,0,1,0,0,2,0,1830.357142857143,375520.0,-170520.0,-45.40903280783979
Wallonie,Namur,Namur,5000,APARTMENT,APARTMENT,280000.0,103.0,1.0,USA_HYPER_EQUIPPED,3,AS_NEW,5.0,0,0,0,0,2,0,2718.4466019417478,315230.98,-35230.97999999998,-11.176242893385664
Flanders,Antwerp,Borgerhout,2600,APARTMENT,APARTMENT,149000.0,68.0,1.0,NOT_INSTALLED,0,GOOD,3.0,0,0,0,0,3,0,2191.176470588235,187247.2683333333,-38247.26833333331,-20.426075463619796
Flanders,West Flanders,Brugge,8000,HOUSE,HOUSE,178000.0,102.0,2.0,SEMI_EQUIPPED,1,TO_RENOVATE,1.0,1,0,0,0,1,0,1745.0980392156862,178945.0,-945.0,-0.5280952247897399
Wallonie,Liège,Grace-Hollogne,4460,HOUSE,HOUSE,179000.0,105.0,3.0,NOT_INSTALLED,0,GOOD,3.0,1,1,0,0,2,0,1704.7619047619048,183387.83333333337,-4387.833333333372,-2.39265236606938
Wallonie,Hainaut,Charleroi Jumet,6040,HOUSE,HOUSE,179000.0,110.0,2.0,SEMI_EQUIPPED,1,TO_BE_DONE_UP,2.0,0,1,0,0,3,0,1627.2727272727273,187477.5,-8477.5,-4.521875958448347
Wallonie,Hainaut,Montigny-le-Tilleul,6110,HOUSE,HOUSE,180000.0,168.0,3.0,NOT_INSTALLED,0,TO_BE_DONE_UP,2.0,1,1,0,0,2,0,1071.4285714285713,215350.0,-35350.0,-16.415138147202228
Flanders,East Flanders,Oudenaarde,9700,HOUSE,HOUSE,180000.0,94.0,2.0,SEMI_EQUIPPED,1,TO_RENOVATE,1.0,0,0,0,0,1,0,1914.8936170212767,184725.83333333337,-4725.833333333372,-2.558295852863047
Flanders,Antwerp,Mechelen,2800,HOUSE,HOUSE,185000.0,69.0,2.0,INSTALLED,2,GOOD,3.0,0,0,0,0,2,0,2681.159420289855,192749.32,-7749.320000000007,-4.0204136647537885
Wallonie,Liège,Malmedy,4960,HOUSE,HOUSE,189000.0,118.0,2.0,NOT_INSTALLED,0,,3.0,1,1,0,0,3,0,1601.6949152542372,192806.725,-3806.725000000006,-1.9743735598434162
Wallonie,Hainaut,PATURAGES,7340,HOUSE,HOUSE,190000.0,169.0,3.0,NOT_INSTALLED,0,,3.0,0,0,0,0,2,0,1124.2603550295858,168835.9794372294,21164.020562770602,12.53525500507376
Wallonie,Liège,Angleur,4031,HOUSE,HOUSE,195000.0,176.0,5.0,INSTALLED,2,TO_RENOVATE,1.0,0,0,0,0,2,0,1107.9545454545455,203844.5,-8844.5,-4.338846522717072
Wallonie,Namur,AUVELAIS,5060,HOUSE,HOUSE,195000.0,156.0,4.0,SEMI_EQUIPPED,1,TO_RENOVATE,1.0,1,1,0,0,3,0,1250.0,209174.5,-14174.5,-6.776399608938948
Wallonie,Hainaut,Saint-Ghislain,7333,HOUSE,HOUSE,195000.0,140.0,3.0,INSTALLED,2,JUST_RENOVATED,4.0,1,1,0,0,2,0,1392.857142857143,278237.0833333334,-83237.08333333337,-29.915884085664363
Flanders,Limburg,Hasselt,3500,HOUSE,HOUSE,197000.0,87.0,2.0,NOT_INSTALLED,0,TO_BE_DONE_UP,2.0,0,0,0,0,2,0,2264.367816091954,222608.75,-25608.75,-11.503927855486364
Flanders,Antwerp,Mechelen,2800,HOUSE,HOUSE,198000.0,120.0,3.0,INSTALLED,2,TO_RENOVATE,1.0,0,1,0,0,2,0,1650.0,220321.95,-22321.95000000001,-10.131514358873464
Flanders,Antwerp,Lier,2500,HOUSE,HOUSE,199000.0,126.0,2.0,INSTALLED,2,TO_BE_DONE_UP,2.0,1,0,0,0,2,0,1579.3650793650793,265425.1,-66425.09999999998,-25.025930102315108
Wallonie,Liège,GRIVEGNEE,4030,HOUSE,HOUSE,199000.0,138.0,2.0,NOT_INSTALLED,0,,3.0,1,1,0,0,2,0,1442.0289855072465,197282.5,1717.5,0.8705789920545411
Flanders,East Flanders,Ronse,9600,HOUSE,MIXED_USE_BUILDING,199500.0,240.0,5.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,1,1,0,0,2,0,831.25,270687.5,-71187.5,-26.298776264142234
Flanders,East Flanders,Ronse,9600,HOUSE,HOUSE,199500.0,240.0,5.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,1,1,0,0,2,0,831.25,258415.0,-58915.0,-22.798599152525973
Wallonie,Hainaut,Charleroi-Marchienne-au-Pont,6030,HOUSE,HOUSE,200000.0,147.0,2.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,0,0,0,0,3,0,1360.544217687075,189680.0,10320.0,5.440742302825812
Wallonie,Hainaut,Marchienne-au-Pont,6030,HOUSE,APARTMENT_BLOCK,210000.0,142.0,4.0,NOT_INSTALLED,0,GOOD,3.0,0,0,0,0,2,0,1478.8732394366198,220567.5,-10567.5,-4.79105035873372
Wallonie,Luxembourg,Houffalize,6660,HOUSE,HOUSE,210000.0,165.0,3.0,NOT_INSTALLED,0,GOOD,3.0,0,0,0,0,4,0,1272.7272727272727,251802.48333333337,-41802.483333333366,-16.60129907376477
Wallonie,Walloon Brabant,Perwez,1360,HOUSE,HOUSE,215000.0,136.0,4.0,NOT_INSTALLED,0,TO_BE_DONE_UP,2.0,0,1,0,0,2,0,1580.8823529411766,201480.0,13520.0,6.710343458407782
Wallonie,Hainaut,Mouscron,7700,HOUSE,HOUSE,215000.0,123.0,3.0,INSTALLED,2,AS_NEW,5.0,0,1,0,0,2,0,1747.9674796747968,231398.9166666667,-16398.916666666686,-7.086859741132474
Flanders,West Flanders,Waregem,8790,HOUSE,HOUSE,219000.0,190.0,3.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,0,1,0,0,3,0,1152.6315789473683,268526.33333333326,-49526.333333333256,-18.443752878364485
Flanders,East Flanders,Erpe-Mere,9420,HOUSE,HOUSE,219000.0,150.0,3.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,0,1,0,0,3,0,1460.0,252268.58333333337,-33268.58333333337,-13.187763174368072
Flanders,Flemish Brabant,Londerzeel,1840,HOUSE,HOUSE,220000.0,140.0,4.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,0,1,0,0,2,0,1571.4285714285713,219232.5,767.5,0.3500849554696498
Wallonie,Namur,SAINT-SERVAIS,5002,HOUSE,HOUSE,226000.0,76.0,2.0,NOT_INSTALLED,0,GOOD,3.0,0,0,0,0,2,0,2973.684210526316,160644.1666666667,65355.833333333314,40.68360195670554
Wallonie,Liège,Liège Jupillesur-Meuse,4020,HOUSE,HOUSE,229000.0,100.0,2.0,NOT_INSTALLED,0,GOOD,3.0,1,0,0,0,2,0,2290.0,214431.0,14569.0,6.794260158279353
Wallonie,Liège,Liege,4000,HOUSE,HOUSE,229500.0,90.0,3.0,HYPER_EQUIPPED,3,JUST_RENOVATED,4.0,1,1,0,0,2,0,2550.0,225225.0,4275.0,1.898101898101898
Wallonie,Namur,Andenne,5300,HOUSE,APARTMENT_BLOCK,230000.0,162.0,3.0,NOT_INSTALLED,0,TO_BE_DONE_UP,2.0,0,0,0,0,2,0,1419.7530864197531,234155.0,-4155.0,-1.7744656317396597
Flanders,Antwerp,Hoboken,2660,APARTMENT,APARTMENT,285000.0,95.0,2.0,NOT_INSTALLED,0,AS_NEW,5.0,0,1,0,0,2,0,3000.0,365225.08333333326,-80225.08333333326,-21.96592922948655
Flanders,Antwerp,Hoboken,2660,APARTMENT,APARTMENT,239000.0,100.0,3.0,NOT_INSTALLED,0,AS_NEW,5.0,0,1,0,0,2,0,2390.0,337477.25,-98477.25,-29.18041142032537
Flanders,Antwerp,Deurne,2100,HOUSE,HOUSE,238000.0,120.0,2.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,1,0,0,0,2,0,1983.3333333333333,205075.0,32925.0,16.05510179202731
Flanders,Antwerp,Deurne,2100,APARTMENT,APARTMENT,199000.0,125.0,3.0,SEMI_EQUIPPED,1,TO_BE_DONE_UP,2.0,0,0,0,0,3,0,1592.0,307981.25,-108981.25,-35.38567688779755
Flanders,Antwerp,Deurne,2100,APARTMENT,APARTMENT,199000.0,125.0,2.0,INSTALLED,2,GOOD,3.0,0,0,0,0,4,0,1592.0,248742.5,-49742.5,-19.997587866970864
Flanders,Antwerp,Antwerp,2018,APARTMENT,APARTMENT,339000.0,70.0,1.0,HYPER_EQUIPPED,3,,3.0,0,1,0,0,2,0,4842.857142857143,259312.7316666667,79687.26833333331,30.7301796642084
Flanders,Antwerp,Antwerp,2020,HOUSE,APARTMENT_BLOCK,345000.0,257.0,2.0,SEMI_EQUIPPED,1,,3.0,0,0,0,0,3,0,1342.4124513618676,390694.7416666667,-45694.7416666667,-11.695765720249335
Flanders,Limburg,Tessenderlo,3980,HOUSE,HOUSE,378000.0,170.0,3.0,SEMI_EQUIPPED,1,GOOD,3.0,1,1,0,0,4,0,2223.529411764706,410421.92976190476,-32421.929761904757,-7.899658232374051
Flanders,Flemish Brabant,Diest,3290,HOUSE,HOUSE,378000.0,165.0,3.0,SEMI_EQUIPPED,1,GOOD,3.0,0,0,0,0,4,0,2290.909090909091,377383.68,616.320000000007,0.16331389847065114
Flanders,Antwerp,Geel,2440,APARTMENT,APARTMENT,228000.0,92.0,2.0,SEMI_EQUIPPED,1,GOOD,3.0,0,1,0,0,2,0,2478.2608695652175,244961.06833333336,-16961.068333333358,-6.923985288247275
Flanders,Limburg,KWAADMECHELEN,3945,HOUSE,HOUSE,418000.0,145.0,3.0,SEMI_EQUIPPED,1,,3.0,1,1,0,0,4,0,2882.7586206896553,413583.54833333334,4416.4516666666605,1.0678499385345863
Flanders,Limburg,Hasselt,3500,APARTMENT,APARTMENT,238000.0,80.0,2.0,INSTALLED,2,GOOD,3.0,0,1,0,0,2,0,2975.0,219527.12023809523,18472.87976190477,8.414850858458585
Wallonie,Hainaut,Blandain,7522,HOUSE,HOUSE,210000.0,226.0,5.0,NOT_INSTALLED,0,,3.0,0,0,0,0,3,0,929.2035398230089,258732.5,-48732.5,-18.835090295962047
Wallonie,Namur,Floreffe,5150,HOUSE,HOUSE,159000.0,170.0,5.0,SEMI_EQUIPPED,1,TO_RENOVATE,1.0,0,1,0,0,3,0,935.2941176470588,152351.3333333333,6648.666666666686,4.364035759450757
Flanders,Antwerp,Wilrijk,2610,APARTMENT,APARTMENT,495000.0,261.0,2.0,INSTALLED,2,GOOD,3.0,0,1,0,0,3,0,1896.551724137931,479369.995,15630.005000000005,3.2605305219405745
Flanders,Antwerp,Nijlen,2560,APARTMENT,APARTMENT,315000.0,135.0,2.0,INSTALLED,2,GOOD,3.0,0,1,0,0,3,0,2333.3333333333335,418598.615,-103598.61499999999,-24.74891490025594
Wallonie,Liège,Melen,4633,HOUSE,APARTMENT_BLOCK,270000.0,358.0,6.0,INSTALLED,2,,3.0,0,1,0,0,4,0,754.1899441340782,319560.0,-49560.0,-15.508824633871573
Wallonie,Namur,Andenne,5300,HOUSE,HOUSE,230000.0,162.0,3.0,NOT_INSTALLED,0,TO_BE_DONE_UP,2.0,0,0,0,0,2,0,1419.7530864197531,216160.0,13840.0,6.4026646928201325
Wallonie,Namur,Somme-Leuze,5377,HOUSE,HOUSE,230000.0,124.0,3.0,NOT_INSTALLED,0,TO_BE_DONE_UP,2.0,0,0,0,0,4,0,1854.8387096774193,238918.395,-8918.39499999999,-3.7328205724804024
Wallonie,Hainaut,FLÉNU,7012,HOUSE,HOUSE,230000.0,328.0,3.0,NOT_INSTALLED,0,GOOD,3.0,0,1,0,0,3,0,701.219512195122,262965.0,-32965.0,-12.53588880649516
Flanders,East Flanders,Brakel,9660,HOUSE,HOUSE,230000.0,128.0,3.0,INSTALLED,2,AS_NEW,5.0,1,1,0,0,1,0,1796.875,332848.75,-102848.75,-30.89954521385464
Wallonie,Liège,Wandre,4020,HOUSE,HOUSE,234000.0,167.0,4.0,NOT_INSTALLED,0,AS_NEW,5.0,1,1,0,0,3,0,1401.197604790419,272833.5,-38833.5,-14.233406088328596
Wallonie,Walloon Brabant,Nivelles,1400,HOUSE,HOUSE,235000.0,200.0,4.0,NOT_INSTALLED,0,GOOD,3.0,0,1,0,0,2,0,1175.0,278460.5,-43460.5,-15.607420082920198
Wallonie,Luxembourg,Gouvy,6670,HOUSE,HOUSE,235000.0,180.0,3.0,NOT_INSTALLED,0,GOOD,3.0,0,1,0,0,4,0,1305.5555555555557,390252.1841666667,-155252.1841666667,-39.7825279308014
Flanders,West Flanders,Brugge,8000,HOUSE,HOUSE,239000.0,142.0,4.0,NOT_INSTALLED,0,GOOD,3.0,1,1,0,0,2,0,1683.0985915492959,404328.5,-165328.5,-40.889647897687155
Flanders,West Flanders,Menen,8930,HOUSE,HOUSE,239000.0,181.0,2.0,NOT_INSTALLED,0,AS_NEW,5.0,0,0,0,0,1,0,1320.4419889502763,292057.0,-53057.0,-18.166659248023503
Flanders,East Flanders,Wetteren,9230,HOUSE,HOUSE,239000.0,121.0,2.0,USA_INSTALLED,2,GOOD,3.0,0,1,0,0,2,0,1975.206611570248,252963.2142857143,-13963.21428571429,-5.5198596069163095
Flanders,East Flanders,Ronse,9600,HOUSE,HOUSE,239000.0,146.0,3.0,NOT_INSTALLED,0,JUST_RENOVATED,4.0,1,1,0,0,2,0,1636.986301369863,272681.5,-33681.5,-12.351956403349696
Wallonie,Hainaut,Tournai,7500,HOUSE,HOUSE,240000.0,183.0,4.0,HYPER_EQUIPPED,3,GOOD,3.0,1,1,0,0,2,0,1311.4754098360656,319792.85625,-79792.85625000001,-24.951419236088707
Flanders,Antwerp,Lier,2500,HOUSE,HOUSE,248000.0,186.0,5.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,0,0,0,0,3,0,1333.3333333333333,269043.5,-21043.5,-7.821597622689268
Flanders,Flemish Brabant,Merchtem,1785,HOUSE,HOUSE,249000.0,165.0,2.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,1,1,0,0,2,0,1509.090909090909,224610.0,24390.0,10.858821958060638
Wallonie,Walloon Brabant,Ittre,1460,HOUSE,TOWN_HOUSE,250000.0,175.0,3.0,NOT_INSTALLED,0,GOOD,3.0,0,1,0,0,2,0,1428.5714285714287,293250.0,-43250.0,-14.74850809889173
Wallonie,Walloon Brabant,Tubize,1480,HOUSE,HOUSE,250000.0,160.0,3.0,INSTALLED,2,JUST_RENOVATED,4.0,1,1,0,0,3,0,1562.5,270111.4,-20111.400000000023,-7.445594669458609
Wallonie,Hainaut,Couillet,6010,HOUSE,HOUSE,250000.0,195.0,5.0,INSTALLED,2,JUST_RENOVATED,4.0,0,0,0,0,3,0,1282.051282051282,251271.5,-1271.5,-0.5060263499839815
Wallonie,Hainaut,Couillet,6010,HOUSE,HOUSE,250000.0,195.0,5.0,INSTALLED,2,JUST_RENOVATED,4.0,0,0,0,0,3,0,1282.051282051282,251271.5,-1271.5,-0.5060263499839815
Flanders,East Flanders,Zottegem,9620,HOUSE,MIXED_USE_BUILDING,255000.0,172.0,4.0,NOT_INSTALLED,0,TO_BE_DONE_UP,2.0,1,1,0,0,2,0,1482.5581395348838,272195.0,-17195.0,-6.317162328477746
Flanders,West Flanders,Torhout,8820,HOUSE,HOUSE,259000.0,145.0,4.0,INSTALLED,2,TO_BE_DONE_UP,2.0,1,0,0,0,3,0,1786.2068965517242,276615.0,-17615.0,-6.368056685284601
Flanders,Flemish Brabant,Halle,1500,HOUSE,HOUSE,260000.0,100.0,2.0,NOT_INSTALLED,0,TO_BE_DONE_UP,2.0,0,0,0,0,2,0,2600.0,235630.0,24370.0,10.342486101090694
Wallonie,Liège,Seraing,4100,HOUSE,HOUSE,260000.0,166.0,5.0,HYPER_EQUIPPED,3,AS_NEW,5.0,1,1,0,0,2,0,1566.2650602409637,431370.5504166667,-171370.55041666672,-39.72699347489938
Flanders,Antwerp,Zwijndrecht,2070,HOUSE,HOUSE,265000.0,174.0,3.0,SEMI_EQUIPPED,1,TO_BE_DONE_UP,2.0,1,1,0,0,2,0,1522.9885057471265,223264.5,41735.5,18.69329875551196
Wallonie,Liège,Jalhay,4845,HOUSE,HOUSE,265000.0,100.0,2.0,NOT_INSTALLED,0,GOOD,3.0,1,1,0,0,2,0,2650.0,241922.27777777775,23077.722222222248,9.539312556994327
Wallonie,Hainaut,MONT-SAINTE-ALDEGONDE,7141,HOUSE,HOUSE,265000.0,179.0,4.0,SEMI_EQUIPPED,1,GOOD,3.0,0,1,0,1,4,0,1480.4469273743016,381641.58,-116641.58000000002,-30.563121555046497
Wallonie,Hainaut,Mouscron,7700,HOUSE,HOUSE,269000.0,146.0,3.0,INSTALLED,2,AS_NEW,5.0,1,1,0,0,2,0,1842.4657534246576,264917.5,4082.5,1.5410457972765106
Wallonie,Walloon Brabant,Rebecq,1430,HOUSE,HOUSE,270000.0,130.0,3.0,SEMI_EQUIPPED,1,GOOD,3.0,1,0,0,0,3,0,2076.923076923077,261279.315,8720.684999999998,3.3376867204355607
Flanders,East Flanders,Lebbeke,9280,HOUSE,HOUSE,270000.0,214.0,3.0,NOT_INSTALLED,0,GOOD,3.0,0,1,0,0,2,0,1261.6822429906542,330810.6166666667,-60810.6166666667,-18.382305041902885
Wallonie,Liège,Saint-Nicolas,4420,HOUSE,HOUSE,275000.0,180.0,3.0,NOT_INSTALLED,0,GOOD,3.0,1,1,0,0,3,1,1527.7777777777778,273203.2857142857,1796.714285714319,0.6576473928623654
Flanders,East Flanders,Gent,9000,HOUSE,HOUSE,595950.0,240.0,4.0,NOT_INSTALLED,0,,3.0,0,1,0,0,3,0,2483.125,558501.25,37448.75,6.705222235402338
Wallonie,Luxembourg,Vielsalm,6690,HOUSE,HOUSE,349000.0,160.0,3.0,SEMI_EQUIPPED,1,GOOD,3.0,1,0,0,0,3,0,2181.25,354715.6504166667,-5715.6504166667,-1.6113330240582313
Wallonie,Liège,Verviers,4800,APARTMENT,APARTMENT,185000.0,72.0,2.0,SEMI_EQUIPPED,1,TO_BE_DONE_UP,2.0,0,1,0,0,2,0,2569.4444444444443,159842.75,25157.25,15.738749489732879
Wallonie,Liège,Verviers,4800,APARTMENT,APARTMENT,185000.0,85.0,2.0,SEMI_EQUIPPED,1,GOOD,3.0,0,1,0,0,2,0,2176.470588235294,217142.99024999997,-32142.990249999973,-14.802683804341676
Wallonie,Liège,Verviers,4800,APARTMENT,APARTMENT,198000.0,100.0,3.0,SEMI_EQUIPPED,1,TO_BE_DONE_UP,2.0,0,1,0,0,2,0,1980.0,197517.5,482.5,0.24428215221436073
Flanders,West Flanders,Knokke,8300,HOUSE,HOUSE,625000.0,200.0,5.0,NOT_INSTALLED,0,GOOD,3.0,1,1,0,0,3,0,3125.0,597287.0,27713.0,4.639813021210909
Flanders,West Flanders,Gullegem,8560,HOUSE,HOUSE,224000.0,140.0,3.0,NOT_INSTALLED,0,TO_BE_DONE_UP,2.0,1,0,0,0,3,0,1600.0,260345.83333333337,-36345.83333333337,-13.960597282460844
Flanders,West Flanders,Roeselare,8800,APARTMENT,APARTMENT,165000.0,66.0,2.0,INSTALLED,2,GOOD,3.0,0,1,0,0,4,0,2500.0,191780.52,-26780.51999999999,-13.964150269276562
Flanders,Limburg,Lummen,3560,HOUSE,HOUSE,490000.0,205.0,4.0,INSTALLED,2,GOOD,3.0,1,0,0,0,3,0,2390.243902439024,475121.195,14878.804999999993,3.131580985352588
Flanders,Limburg,Beringen,3582,HOUSE,HOUSE,250000.0,265.0,3.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,1,0,0,0,3,0,943.3962264150944,267665.4285714285,-17665.42857142852,-6.599817042384452
Flanders,Limburg,Heusden-Zolder,3550,HOUSE,HOUSE,239000.0,120.0,2.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,1,0,0,0,3,0,1991.6666666666667,280322.975,-41322.97499999998,-14.741201644281915
Flanders,Limburg,Bolderberg,3550,HOUSE,VILLA,1100000.0,775.0,7.0,INSTALLED,2,AS_NEW,5.0,1,1,0,0,4,0,1419.3548387096773,2198865.0,-1098865.0,-49.974191230475725
Flanders,West Flanders,Nieuwpoort,8620,APARTMENT,APARTMENT,315000.0,68.0,1.0,NOT_INSTALLED,0,GOOD,3.0,1,0,0,0,2,0,4632.35294117647,282162.23333333334,32837.76666666666,11.637902875497039
Flanders,West Flanders,Eernegem,8480,HOUSE,HOUSE,270000.0,166.0,3.0,NOT_INSTALLED,0,,3.0,1,0,0,0,4,0,1626.5060240963855,325257.87666666665,-55257.87666666665,-16.98894342943045
Flanders,West Flanders,Brugge,8000,HOUSE,HOUSE,248000.0,98.0,3.0,NOT_INSTALLED,0,,3.0,0,0,0,0,1,0,2530.612244897959,256705.0,-8705.0,-3.391051985742389
Flanders,West Flanders,Torhout,8820,APARTMENT,APARTMENT,385000.0,119.0,2.0,INSTALLED,2,AS_NEW,5.0,1,1,0,0,2,0,3235.294117647059,380659.20833333326,4340.791666666744,1.1403353896710748
Flanders,West Flanders,Torhout,8820,APARTMENT,APARTMENT,349000.0,111.0,2.0,INSTALLED,2,,3.0,1,1,0,0,2,0,3144.1441441441443,340373.675,8626.325000000012,2.534369028392108
Flanders,West Flanders,Knokke-Heist,8300,APARTMENT,APARTMENT,750000.0,86.0,2.0,NOT_INSTALLED,0,,3.0,1,0,0,0,2,0,8720.93023255814,594338.3333333334,155661.66666666663,26.190749937605677
Flanders,West Flanders,Knokke-Heist,8300,APARTMENT,APARTMENT,399000.0,36.0,1.0,NOT_INSTALLED,0,,3.0,0,0,0,0,2,0,11083.333333333334,321565.0,77435.0,24.08066798314493
Flanders,Flemish Brabant,Haacht,3150,HOUSE,HOUSE,520000.0,240.0,5.0,INSTALLED,2,TO_BE_DONE_UP,2.0,1,1,0,0,4,0,2166.6666666666665,509810.0,10190.0,1.9987838606539692
Flanders,Limburg,Kinrooi,3640,HOUSE,HOUSE,295000.0,250.0,4.0,NOT_INSTALLED,0,TO_BE_DONE_UP,2.0,0,0,0,0,3,0,1180.0,356319.0,-61319.0,-17.20901776217378
Flanders,East Flanders,Laarne,9270,HOUSE,HOUSE,399000.0,169.0,4.0,INSTALLED,2,GOOD,3.0,1,0,0,0,2,0,2360.94674556213,375266.9766666666,23733.023333333374,6.324303711491883
Flanders,East Flanders,Horebeke,9667,HOUSE,VILLA,549000.0,211.0,4.0,INSTALLED,2,GOOD,3.0,1,1,0,0,4,0,2601.895734597156,571420.0,-22420.0,-3.9235588533828003
Flanders,West Flanders,Knokke,8300,APARTMENT,DUPLEX,1250000.0,105.0,3.0,NOT_INSTALLED,0,AS_NEW,5.0,0,1,0,0,2,0,11904.761904761905,944593.0,305407.0,32.33212611145753
Flanders,West Flanders,Knokke,8300,APARTMENT,APARTMENT,1350000.0,75.0,2.0,NOT_INSTALLED,0,,3.0,0,0,0,0,2,0,18000.0,269266.67333333334,1080733.3266666667,401.3617107857957
Flanders,West Flanders,Roeselare,8800,HOUSE,HOUSE,289000.0,220.0,4.0,NOT_INSTALLED,0,,3.0,0,0,0,0,2,0,1313.6363636363637,304849.1071428571,-15849.107142857101,-5.1990006765642125
Flanders,Antwerp,Kapellen,2950,HOUSE,HOUSE,379000.0,186.0,3.0,HYPER_EQUIPPED,3,GOOD,3.0,0,1,0,0,3,0,2037.6344086021506,392357.5,-13357.5,-3.4044207132525823
Flanders,Flemish Brabant,Ternat,1740,HOUSE,HOUSE,385000.0,240.0,3.0,HYPER_EQUIPPED,3,TO_BE_DONE_UP,2.0,0,1,0,0,4,0,1604.1666666666667,490426.8428571429,-105426.84285714291,-21.49695604811192
Flanders,East Flanders,Ninove,9406,HOUSE,HOUSE,389000.0,195.0,2.0,INSTALLED,2,GOOD,3.0,0,0,0,0,4,0,1994.871794871795,364792.99625,24207.003749999974,6.635819217705162
Flanders,East Flanders,Deinze,9800,HOUSE,HOUSE,389000.0,269.0,3.0,INSTALLED,2,,3.0,1,0,0,0,4,0,1446.096654275093,419566.66666666674,-30566.666666666744,-7.285294351314866
Flanders,Antwerp,Herselt,2230,HOUSE,HOUSE,390000.0,288.0,3.0,INSTALLED,2,GOOD,3.0,0,1,0,0,4,0,1354.1666666666667,476951.66,-86951.65999999997,-18.230707069978532
Wallonie,Hainaut,Tertre,7333,HOUSE,HOUSE,390000.0,350.0,4.0,INSTALLED,2,GOOD,3.0,1,0,0,1,4,0,1114.2857142857142,458875.0,-68875.0,-15.009534186870063
Brussels,Brussels,Molenbeek-Saint-Jean,1080,HOUSE,MIXED_USE_BUILDING,395000.0,250.0,1.0,SEMI_EQUIPPED,1,TO_RENOVATE,1.0,1,1,0,0,2,0,1580.0,435935.0,-40935.0,-9.390161377269548
Wallonie,Walloon Brabant,Braine-le-ChÃteau Wauthier-Braine,1440,HOUSE,HOUSE,395000.0,175.0,5.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,0,1,0,0,4,0,2257.1428571428573,401015.0,-6015.0,-1.4999438923731032
Flanders,Flemish Brabant,Halle,1502,HOUSE,EXCEPTIONAL_PROPERTY,395000.0,250.0,5.0,INSTALLED,2,TO_BE_DONE_UP,2.0,0,1,0,0,2,0,1580.0,456412.75,-61412.75,-13.455529014033898
Flanders,Flemish Brabant,Kapelle-op-den-Bos,1880,HOUSE,APARTMENT_BLOCK,395000.0,260.0,0.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,0,0,0,0,2,0,1519.2307692307693,479854.5,-84854.5,-17.683381108231767
Flanders,Flemish Brabant,Overijse,3090,HOUSE,HOUSE,395000.0,156.0,2.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,0,1,0,0,4,0,2532.051282051282,365210.0,29790.0,8.156950795432765
Wallonie,Liège,JEMEPPE,4101,HOUSE,MIXED_USE_BUILDING,395000.0,282.0,5.0,NOT_INSTALLED,0,,3.0,1,1,0,0,2,0,1400.709219858156,414362.5,-19362.5,-4.672840809677516
Flanders,West Flanders,Brugge,8000,HOUSE,HOUSE,395000.0,104.0,4.0,NOT_INSTALLED,0,GOOD,3.0,1,0,0,0,2,0,3798.076923076923,269300.72,125699.28000000003,46.67617672912276
Flanders,East Flanders,Buggenhout,9255,HOUSE,HOUSE,397000.0,110.0,3.0,NOT_INSTALLED,0,GOOD,3.0,0,0,0,0,3,0,3609.090909090909,291778.5128571429,105221.4871428571,36.062109616130094
Flanders,Flemish Brabant,Leuven,3012,HOUSE,HOUSE,398000.0,162.0,4.0,HYPER_EQUIPPED,3,TO_BE_DONE_UP,2.0,0,1,0,0,4,0,2456.7901234567903,457745.0,-59745.0,-13.052026783471145
Brussels,Brussels,Anderlecht,1070,HOUSE,HOUSE,399000.0,150.0,5.0,SEMI_EQUIPPED,1,TO_BE_DONE_UP,2.0,1,1,0,0,2,0,2660.0,445700.18,-46700.17999999999,-10.477936086990136
Flanders,Antwerp,Hove,2540,HOUSE,HOUSE,399000.0,150.0,3.0,NOT_INSTALLED,0,,3.0,0,0,0,0,3,0,2660.0,414004.45833333326,-15004.458333333256,-3.624226268899864
Flanders,East Flanders,Buggenhout,9255,HOUSE,HOUSE,399000.0,150.0,3.0,NOT_INSTALLED,0,AS_NEW,5.0,0,1,0,0,3,0,2660.0,411119.3997619048,-12119.399761904788,-2.9479026698627218
Brussels,Brussels,Laken,1020,HOUSE,HOUSE,400000.0,260.0,3.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,0,0,0,0,2,0,1538.4615384615386,496729.9,-96729.90000000002,-19.473339535228305
